,Zip_76574,Zip_78605,Zip_78610,Zip_78612,Zip_78613,Zip_78615,Zip_78616,Zip_78617,Zip_78620,Zip_78621,Zip_78626,Zip_78628,Zip_78634,Zip_78640,Zip_78641,Zip_78642,Zip_78644,Zip_78645,Zip_78652,Zip_78653,Zip_78654,Zip_78660,Zip_78663,Zip_78664,Zip_78665,Zip_78669,Zip_78681,Zip_78701,Zip_78702,Zip_78703,Zip_78704,Zip_78705,Zip_78712,Zip_78717,Zip_78719,Zip_78721,Zip_78722,Zip_78723,Zip_78724,Zip_78725,Zip_78726,Zip_78727,Zip_78728,Zip_78729,Zip_78730,Zip_78731,Zip_78732,Zip_78733,Zip_78734,Zip_78735,Zip_78736,Zip_78737,Zip_78738,Zip_78739,Zip_78741,Zip_78742,Zip_78744,Zip_78745,Zip_78746,Zip_78747,Zip_78748,Zip_78749,Zip_78750,Zip_78751,Zip_78752,Zip_78753,Zip_78754,Zip_78756,Zip_78757,Zip_78758,Zip_78759
20200812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,9.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,4.0,0.0,8.0,10.0,5.0,2.0,3.0,1.0,0.0,4.0,4.0,14.0,5.0,2.0,5.0,12.0,11.0
20200813,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,11.0,0.0,49.0,0.0,3.0,0.0,0.0,1.0,13.0,6.0,2.0,6.0,5.0,0.0,0.0,1.0,0.0,1.0,7.0,15.0,2.0,1.0,4.0,4.0,1.0,1.0,2.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0,2.0,16.0,1.0,14.0,18.0,9.0,2.0,7.0,9.0,4.0,1.0,0.0,15.0,9.0,0.0,2.0,9.0,5.0
20200814,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,0.0,11.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,6.0,6.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,8.0,0.0,10.0,3.0,7.0,7.0,7.0,6.0,1.0,4.0,4.0,3.0,8.0,1.0,1.0,11.0,1.0
20200815,0.0,0.0,1.0,0.0,1.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,5.0,4.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,12.0,4.0,2.0,6.0,3.0,2.0,0.0,0.0,2.0,14.0,5.0,0.0,2.0,5.0,4.0
20200816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,5.0,14.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,11.0,8.0,4.0,3.0,7.0,1.0,0.0,1.0,3.0,13.0,3.0,0.0,1.0,10.0,0.0
20200817,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,3.0,8.0,3.0,0.0,0.0,1.0,1.0,0.0,5.0,8.0,3.0,4.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,6.0,1.0,2.0,2.0,3.0,12.0,0.0,35.0,22.0,2.0,14.0,14.0,6.0,1.0,0.0,4.0,11.0,11.0,1.0,3.0,21.0,2.0
20200818,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,0.0,27.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,5.0,13.0,2.0,0.0,1.0,1.0,2.0,1.0,10.0,14.0,4.0,2.0,6.0,12.0,4.0,2.0,2.0,2.0,1.0,3.0,5.0,1.0,0.0,0.0,3.0,21.0,1.0,26.0,20.0,10.0,8.0,14.0,8.0,1.0,2.0,0.0,25.0,15.0,0.0,1.0,20.0,8.0
20200819,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,18.0,3.0,0.0,0.0,2.0,5.0,0.0,4.0,9.0,4.0,1.0,2.0,5.0,0.0,1.0,2.0,0.0,4.0,1.0,11.0,15.0,1.0,3.0,1.0,20.0,0.0,25.0,20.0,9.0,12.0,10.0,5.0,2.0,0.0,1.0,20.0,2.0,2.0,1.0,23.0,10.0
20200820,0.0,0.0,2.0,0.0,2.0,0.0,0.0,19.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,12.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,7.0,6.0,4.0,0.0,0.0,1.0,5.0,1.0,4.0,18.0,18.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,5.0,4.0,0.0,1.0,3.0,3.0,11.0,0.0,25.0,16.0,11.0,9.0,7.0,6.0,3.0,0.0,2.0,15.0,10.0,0.0,2.0,15.0,2.0
20200821,0.0,0.0,2.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,6.0,0.0,0.0,2.0,0.0,4.0,0.0,3.0,1.0,21.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,2.0,4.0,3.0,0.0,3.0,0.0,11.0,0.0,22.0,7.0,0.0,4.0,6.0,1.0,1.0,2.0,5.0,9.0,11.0,0.0,1.0,5.0,2.0
20200822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,6.0,7.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0
20200823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,4.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,2.0,9.0,1.0,11.0,5.0,5.0,0.0,3.0,1.0,1.0,0.0,0.0,9.0,3.0,0.0,0.0,3.0,0.0
20200824,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,8.0,1.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0,5.0,1.0,0.0,1.0,0.0,11.0,0.0,18.0,9.0,2.0,6.0,3.0,3.0,3.0,0.0,6.0,11.0,3.0,1.0,1.0,6.0,1.0
20200825,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,3.0,0.0,6.0,5.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,6.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,14.0,3.0,3.0,4.0,3.0,5.0,3.0,0.0,3.0,6.0,7.0,0.0,0.0,2.0,2.0
20200826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,0.0,6.0,5.0,1.0,2.0,5.0,0.0,3.0,2.0,1.0,5.0,2.0,1.0,0.0,8.0,2.0
20200827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,7.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,10.0,0.0,16.0,9.0,0.0,3.0,5.0,1.0,2.0,1.0,3.0,9.0,8.0,0.0,3.0,4.0,0.0
20200828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,1.0,4.0,5.0,1.0,0.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,6.0
20200829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0
20200830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,73.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,2.0,3.0,4.0
20200831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,2.0,0.0,5.0,15.0,4.0,1.0,4.0,2.0,0.0,0.0,2.0,4.0,2.0,1.0,2.0,1.0,0.0
20200901,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,3.0,6.0,2.0,2.0,0.0,6.0,2.0
20200902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200904,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,4.0,12.0,1.0,0.0,1.0,0.0,0.0,5.0,6.0,2.0,0.0,2.0,5.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,4.0,2.0,9.0,0.0,2.0,8.0,0.0,4.0,4.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,4.0,2.0
20200905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,0.0,3.0,2.0,4.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,1.0
20200906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0
20200907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,13.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,1.0,2.0,3.0,1.0
20200908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,7.0,9.0,10.0,18.0,6.0,0.0,0.0,0.0,1.0,0.0,13.0,3.0,0.0,0.0,8.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,6.0,5.0,8.0,2.0,8.0,15.0,1.0,13.0,17.0,8.0,1.0,9.0,9.0,0.0,3.0,1.0,4.0,4.0,1.0,0.0,5.0,2.0
20200911,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,6.0,9.0,0.0,1.0,0.0,1.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,1.0,0.0,6.0,0.0,1.0,2.0,1.0,9.0,0.0,12.0,10.0,4.0,2.0,4.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,2.0,1.0
20200912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,3.0,1.0
20200913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,8.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,2.0,6.0,4.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0
20200914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,5.0,0.0,2.0,2.0,0.0,4.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,3.0,2.0,0.0,2.0,5.0,1.0,0.0,0.0,1.0,7.0,0.0,1.0,0.0,3.0,0.0
20200915,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,9.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,3.0,2.0,59.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,11.0,4.0,2.0,2.0,6.0,4.0,1.0,1.0,2.0,5.0,2.0,0.0,1.0,7.0,3.0
20200916,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,4.0,2.0,2.0,3.0,8.0,1.0,0.0,3.0,1.0,3.0,2.0,2.0,2.0,4.0,0.0
20200917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,10.0,0.0,0.0,1.0,0.0,1.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,6.0,0.0,5.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,6.0,2.0
20200918,0.0,0.0,1.0,0.0,1.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,2.0,6.0,28.0,0.0,0.0,1.0,4.0,1.0,4.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,7.0,0.0,8.0,8.0,3.0,2.0,0.0,3.0,2.0,1.0,0.0,4.0,0.0,1.0,1.0,7.0,1.0
20200919,0.0,0.0,0.0,0.0,11.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,30.0,0.0,0.0,10.0,0.0,2.0,1.0,9.0,0.0,233.0,0.0,35.0,0.0,1.0,15.0,2.0,5.0,3.0,6.0,4.0,0.0,6.0,1.0,0.0,5.0,10.0,6.0,6.0,0.0,1.0,26.0,6.0,0.0,0.0,2.0,1.0,4.0,2.0,0.0,1.0,6.0,3.0,8.0,0.0,4.0,6.0,0.0,3.0,4.0,0.0,1.0,0.0,2.0,43.0,1.0,0.0,1.0,13.0,4.0
20200920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200921,0.0,0.0,0.0,2.0,15.0,0.0,7.0,5.0,0.0,1.0,7.0,0.0,42.0,1.0,0.0,14.0,0.0,1.0,0.0,8.0,0.0,320.0,0.0,49.0,0.0,0.0,21.0,1.0,11.0,0.0,0.0,30.0,4.0,8.0,0.0,1.0,1.0,8.0,1.0,7.0,4.0,1.0,30.0,8.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,8.0,3.0,4.0,2.0,3.0,1.0,2.0,47.0,2.0,1.0,2.0,12.0,4.0
20200922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,5.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
20200923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200925,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,37.0,0.0,3.0,0.0,3.0,1.0,3.0,2.0,2.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,5.0,2.0,1.0,0.0,1.0,0.0,2.0,13.0,6.0,0.0,0.0,6.0,4.0,5.0,0.0,9.0,8.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,6.0,5.0,1.0,0.0,0.0,4.0
20200926,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0
